,gameID,trialNum,targetName,repetition,blockNum,condition,phase_extended,y,x,w,h
229,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,hand_selected_008,0,4,control,pre,4,12,1,2
230,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,hand_selected_008,0,5,control,pre,4,9,2,2
231,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,hand_selected_008,0,6,control,pre,6,9,4,2
232,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,hand_selected_008,0,7,control,pre,4,5,4,2
233,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,hand_selected_008,0,8,control,pre,6,8,1,2
234,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,2,hand_selected_008,0,9,control,pre,6,6,2,1
235,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,1,control,pre,0,5,4,2
236,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,2,control,pre,0,10,2,2
237,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,3,control,pre,2,9,4,2
238,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,4,control,pre,4,9,4,2
239,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,5,control,pre,6,9,4,2
240,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,6,control,pre,2,5,2,1
241,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,7,control,pre,2,7,2,4
242,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,8,control,pre,6,7,2,2
243,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,3,hand_selected_004,0,9,control,pre,3,6,1,2
244,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,1,repeated,pre,0,10,2,4
245,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,2,repeated,pre,0,12,1,2
246,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,3,repeated,pre,2,12,1,2
247,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,4,repeated,pre,0,6,2,2
248,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,5,repeated,pre,2,6,2,1
249,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,6,repeated,pre,4,9,4,2
250,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,7,repeated,pre,3,7,2,2
251,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,8,repeated,pre,6,9,4,2
252,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,9,repeated,pre,5,7,2,2
253,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,4,hand_selected_016,0,10,repeated,pre,7,7,2,1
254,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,1,repeated,pre,0,6,4,2
255,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,2,repeated,pre,0,10,2,2
256,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,3,repeated,pre,2,5,4,2
257,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,4,repeated,pre,2,9,4,2
258,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,5,repeated,pre,4,8,2,2
259,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,6,repeated,pre,4,11,1,2
260,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,7,repeated,pre,4,12,1,2
261,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,8,repeated,pre,6,9,4,2
262,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,5,hand_selected_011,0,9,repeated,pre,4,6,1,2
263,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,1,repeated,pre,0,8,4,2
264,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,2,repeated,pre,2,11,1,2
265,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,3,repeated,pre,4,11,1,2
266,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,4,repeated,pre,6,11,1,2
267,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,5,repeated,pre,2,8,2,2
268,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,6,repeated,pre,0,5,1,2
269,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,7,repeated,pre,2,5,1,2
270,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,8,repeated,pre,4,5,4,2
271,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,9,repeated,pre,4,9,1,2
272,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,10,repeated,pre,6,6,4,2
273,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,6,hand_selected_012,0,11,repeated,pre,6,5,1,2
274,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,1,control,pre,0,9,4,2
275,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,2,control,pre,0,6,2,1
276,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,3,control,pre,1,5,4,2
277,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,4,control,pre,2,11,2,1
278,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,5,control,pre,3,9,4,2
279,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,6,control,pre,5,10,2,2
280,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,7,control,pre,7,10,2,1
281,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,8,control,pre,3,8,1,2
282,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,9,control,pre,3,5,2,2
283,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,10,control,pre,5,5,4,2
284,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,11,control,pre,7,5,2,1
285,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,7,hand_selected_006,0,12,control,pre,7,7,2,1
286,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,1,repeated,repetition 1,0,8,4,2
287,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,2,repeated,repetition 1,2,11,1,2
288,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,3,repeated,repetition 1,4,11,1,2
289,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,4,repeated,repetition 1,6,11,1,2
290,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,5,repeated,repetition 1,0,5,1,2
291,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,6,repeated,repetition 1,2,5,1,2
292,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,7,repeated,repetition 1,2,8,2,2
293,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,8,repeated,repetition 1,4,5,4,2
294,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,9,repeated,repetition 1,6,5,4,2
295,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,10,repeated,repetition 1,4,9,1,2
296,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,8,hand_selected_012,1,11,repeated,repetition 1,6,9,1,2
297,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,1,repeated,repetition 1,0,8,4,2
298,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,2,repeated,repetition 1,0,5,2,4
299,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,3,repeated,repetition 1,2,7,2,2
300,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,4,repeated,repetition 1,2,10,2,2
301,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,5,repeated,repetition 1,4,9,4,2
302,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,6,repeated,repetition 1,6,9,4,2
303,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,9,hand_selected_005,1,7,repeated,repetition 1,4,7,2,4
304,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,1,repeated,repetition 1,0,10,2,4
305,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,2,repeated,repetition 1,0,12,1,2
306,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,3,repeated,repetition 1,2,12,1,2
307,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,4,repeated,repetition 1,0,7,1,2
308,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,5,repeated,repetition 1,0,5,2,1
309,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,6,repeated,repetition 1,1,6,1,2
310,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,7,repeated,repetition 1,2,7,1,2
311,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,8,repeated,repetition 1,4,7,4,2
312,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,9,repeated,repetition 1,4,11,2,4
313,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,10,hand_selected_016,1,10,repeated,repetition 1,6,7,4,2
314,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,1,repeated,repetition 1,0,6,4,2
315,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,2,repeated,repetition 1,0,10,2,4
316,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,3,repeated,repetition 1,2,9,1,2
317,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,4,repeated,repetition 1,2,5,4,2
318,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,5,repeated,repetition 1,4,5,2,1
319,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,6,repeated,repetition 1,4,8,2,2
320,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,7,repeated,repetition 1,5,6,1,2
321,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,11,hand_selected_011,1,8,repeated,repetition 1,6,7,4,2
322,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,1,repeated,repetition 2,0,8,4,2
323,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,2,repeated,repetition 2,2,11,1,2
324,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,3,repeated,repetition 2,4,11,1,2
325,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,4,repeated,repetition 2,6,11,1,2
326,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,5,repeated,repetition 2,0,5,1,2
327,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,6,repeated,repetition 2,0,6,1,2
328,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,7,repeated,repetition 2,2,8,2,4
329,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,8,repeated,repetition 2,2,5,1,2
330,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,12,hand_selected_012,2,9,repeated,repetition 2,4,5,2,2
331,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,1,repeated,repetition 2,0,8,4,2
332,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,2,repeated,repetition 2,0,5,2,4
333,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,3,repeated,repetition 2,2,7,2,2
334,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,4,repeated,repetition 2,2,10,2,2
335,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,5,repeated,repetition 2,4,9,4,2
336,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,6,repeated,repetition 2,6,9,4,2
337,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,13,hand_selected_005,2,7,repeated,repetition 2,4,7,2,4
338,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,14,hand_selected_011,2,1,repeated,repetition 2,0,6,4,2
339,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,14,hand_selected_011,2,2,repeated,repetition 2,0,10,2,2
340,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,14,hand_selected_011,2,3,repeated,repetition 2,2,9,4,2
341,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,14,hand_selected_011,2,4,repeated,repetition 2,2,5,4,2
342,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,14,hand_selected_011,2,5,repeated,repetition 2,4,8,2,2
343,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,14,hand_selected_011,2,6,repeated,repetition 2,4,11,2,4
344,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,1,repeated,repetition 2,0,10,2,4
345,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,2,repeated,repetition 2,0,12,1,2
346,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,3,repeated,repetition 2,2,12,1,2
347,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,4,repeated,repetition 2,4,11,2,2
348,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,5,repeated,repetition 2,0,7,1,2
349,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,6,repeated,repetition 2,0,5,2,1
350,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,7,repeated,repetition 2,1,6,1,2
351,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,8,repeated,repetition 2,2,7,1,2
352,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,9,repeated,repetition 2,4,7,4,2
353,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,10,repeated,repetition 2,6,7,4,2
354,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,15,hand_selected_016,2,11,repeated,repetition 2,6,11,2,2
355,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,1,control,post,0,5,4,2
356,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,2,control,post,0,9,4,2
357,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,3,control,post,2,11,2,2
358,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,4,control,post,4,12,1,2
359,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,5,control,post,2,5,2,2
360,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,6,control,post,2,8,2,4
361,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,7,control,post,4,6,2,1
362,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,16,hand_selected_009,1,8,control,post,5,6,1,2
363,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,17,hand_selected_011,3,1,repeated,post,0,6,4,2
364,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,17,hand_selected_011,3,2,repeated,post,0,10,2,2
365,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,17,hand_selected_011,3,3,repeated,post,2,11,2,4
366,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,1,control,post,0,10,2,2
367,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,2,control,post,0,5,4,2
368,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,3,control,post,2,9,4,2
369,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,4,control,post,2,5,2,1
370,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,5,control,post,2,7,2,2
371,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,6,control,post,3,6,1,2
372,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,7,control,post,4,7,2,1
373,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,8,control,post,4,9,2,1
374,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,9,control,post,4,11,2,1
375,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,10,control,post,5,9,4,2
376,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,11,control,post,5,7,2,2
377,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,18,hand_selected_004,1,12,control,post,5,6,1,2
378,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,1,control,post,0,9,4,2
379,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,2,control,post,2,11,2,2
380,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,3,control,post,0,6,2,1
381,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,4,control,post,1,5,4,2
382,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,5,control,post,3,5,2,4
383,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,6,control,post,3,7,4,2
384,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,7,control,post,4,11,1,2
385,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,19,hand_selected_006,1,8,control,post,5,10,1,2
386,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,1,repeated,post,0,10,2,4
387,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,2,repeated,post,0,12,1,2
388,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,3,repeated,post,2,12,1,2
389,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,4,repeated,post,0,7,1,2
390,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,5,repeated,post,0,5,2,1
391,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,6,repeated,post,1,6,1,2
392,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,7,repeated,post,2,7,1,2
393,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,8,repeated,post,4,7,4,2
394,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,9,repeated,post,4,11,2,4
395,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,20,hand_selected_016,3,10,repeated,post,6,7,4,2
396,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,1,repeated,post,0,8,4,2
397,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,2,repeated,post,0,5,2,2
398,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,3,repeated,post,2,5,4,2
399,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,4,repeated,post,2,10,2,2
400,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,5,repeated,post,4,9,4,2
401,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,6,repeated,post,4,7,2,4
402,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,21,hand_selected_005,3,7,repeated,post,6,9,4,2
403,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,1,control,post,0,8,4,2
404,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,2,control,post,0,6,2,2
405,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,3,control,post,2,9,4,2
406,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,4,control,post,4,12,1,2
407,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,5,control,post,2,6,2,2
408,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,6,control,post,4,5,4,2
409,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,7,control,post,4,9,2,4
410,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,8,control,post,6,11,2,2
411,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,9,control,post,6,6,2,1
412,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,22,hand_selected_008,1,10,control,post,6,8,1,2
413,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,1,repeated,post,0,8,4,2
414,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,2,repeated,post,2,11,1,2
415,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,3,repeated,post,4,11,1,2
416,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,4,repeated,post,6,11,1,2
417,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,5,repeated,post,0,5,1,2
418,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,6,repeated,post,2,5,1,2
419,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,7,repeated,post,2,8,2,4
420,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,23,hand_selected_012,3,8,repeated,post,4,5,2,1
421,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,hand_selected_012,0,1,repeated,pre,0,5,1,2
422,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,hand_selected_012,0,2,repeated,pre,2,5,1,2
423,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,hand_selected_012,0,3,repeated,pre,0,8,2,4
424,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,hand_selected_012,0,4,repeated,pre,0,10,2,2
425,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,hand_selected_012,0,5,repeated,pre,2,11,1,2
426,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,hand_selected_012,0,6,repeated,pre,4,11,1,2
427,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,1,hand_selected_009,0,1,control,pre,0,5,2,4
428,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,1,hand_selected_009,0,2,control,pre,0,8,2,4
429,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,1,hand_selected_009,0,3,control,pre,0,11,2,4
430,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,1,hand_selected_009,0,4,control,pre,4,12,1,2
431,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,1,hand_selected_009,0,5,control,pre,4,6,4,2
432,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,1,control,pre,0,5,2,4
433,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,2,control,pre,0,8,4,2
434,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,3,control,pre,2,10,2,2
435,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,4,control,pre,2,8,1,2
436,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,5,control,pre,4,11,1,2
437,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,6,control,pre,4,7,2,4
438,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,7,control,pre,4,9,2,2
439,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,8,control,pre,6,9,2,2
440,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,hand_selected_005,0,9,control,pre,6,11,1,2
441,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,hand_selected_011,0,1,control,pre,0,6,4,2
442,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,hand_selected_011,0,2,control,pre,0,10,2,2
443,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,hand_selected_011,0,3,control,pre,2,6,4,2
444,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,hand_selected_011,0,4,control,pre,2,10,2,2
445,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,hand_selected_011,0,5,control,pre,4,6,1,2
446,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,hand_selected_011,0,6,control,pre,4,11,2,4
447,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,1,control,pre,0,11,2,4
448,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,2,control,pre,4,11,2,4
449,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,3,control,pre,0,10,1,2
450,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,4,control,pre,2,10,1,2
451,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,5,control,pre,4,10,1,2
452,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,6,control,pre,6,10,1,2
453,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,7,control,pre,0,6,2,2
454,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,hand_selected_016,0,8,control,pre,2,7,1,2
