trialNum,rawF1DiscreteScore,repetition,gameID,targetName,condition,phase,buildTime,bis
12,0.8741255318326484,2,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_004,repeated,repeated,-0.8373895159095194,1.711515047742168
13,0.3726208703809632,2,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_016,repeated,repeated,1.325524228872903,-0.9529033584919397
14,-0.5620014532335417,2,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_008,repeated,repeated,1.0763723960597351,-1.6383738492932767
15,0.8741255318326484,2,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_009,repeated,repeated,-0.96301480826658,1.8371403400992286
16,0.8741255318326484,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_012,control,post,-0.6493013693574208,1.5234269011900692
17,-2.716191930832828,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_008,repeated,post,-0.8765662180606473,-1.8396257127721807
18,-0.3796361217965639,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_011,control,post,0.7673561637860428,-1.1469922855826067
19,0.3612230371661521,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_016,repeated,post,1.3967818529386025,-1.0355588157724505
20,0.8741255318326484,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_009,repeated,post,-0.7222579830572252,1.5963835148898737
21,0.6528734753098466,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_004,repeated,post,-0.779324046649812,1.4321975219596585
22,-0.842982819876929,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_006,control,post,1.7141930928161078,-2.5571759126930367
23,0.8741255318326484,3,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,hand_selected_005,control,post,-1.1820845304994174,2.056210062332066
0,-0.8848800947025485,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_006,repeated,pre,0.6509963302554035,-1.535876424957952
1,-2.183557858019533,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_011,repeated,pre,-2.8445473834128205,0.6609895253932874
2,0.9285888540734222,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_012,control,pre,1.0484376659625825,-0.1198488118891603
3,0.9285888540734222,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_005,control,pre,-0.7452989131941352,1.6738877672675574
4,-0.06230006172835007,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_008,repeated,pre,-0.34696765062688634,0.2846675888985363
5,0.6223140982801467,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_009,repeated,pre,-0.10757732526810627,0.729891423548253
6,-0.6027849248929532,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_016,control,pre,-0.6709900203783058,0.06820509548535258
7,-1.5035930301672917,0,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_004,control,pre,0.2576486581045455,-1.7612416882718374
8,-1.113242851215078,1,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_011,repeated,repeated,-1.4785986458916622,0.3653557946765842
9,-0.4496475469963152,1,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_008,repeated,repeated,0.43599000086253636,-0.8856375478588516
10,-0.07013317568725767,1,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_006,repeated,repeated,0.9053374268633564,-0.975470602550614
11,0.35432368696103145,1,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_009,repeated,repeated,0.7966773572488322,-0.4423536702878007
12,0.6473161191612304,2,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_009,repeated,repeated,0.7819045713716731,-0.1345884522104427
13,-2.7150246200189874,2,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_006,repeated,repeated,-1.89259262119614,-0.8224319988228475
14,0.7371671317026254,2,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_008,repeated,repeated,0.6211837804430647,0.11598335125956072
15,0.7484272330185546,2,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_011,repeated,repeated,0.7931176498085528,-0.04469041678999819
16,0.9285888540734222,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_011,repeated,post,-0.5445314135623851,1.4731202676358073
17,0.35432368696103145,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_016,control,post,0.1542391569644331,0.20008452999659834
18,0.7288444481212863,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_009,repeated,post,0.5219569355452804,0.2068875125760059
19,0.16290196459023423,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_004,control,post,0.5797131887638114,-0.4168112241735772
20,0.7197651569416429,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_012,control,post,0.24599061623763097,0.4737745407040119
21,0.3772942936455271,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_008,repeated,post,1.036601638723654,-0.659307345078127
22,0.4181309277512979,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_006,repeated,post,0.9153046076961383,-0.4971736799448404
23,0.9285888540734222,3,6790-c17728a7-7127-4573-b291-0128340c8c92,hand_selected_005,control,post,-1.1139956113210594,2.042584465394482
0,-1.2627735544885381,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_011,repeated,pre,0.060101678952407006,-1.322875233440945
1,0.2682234925177518,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_005,repeated,pre,1.0529469587491815,-0.7847234662314297
2,0.8615764150417203,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_012,control,pre,1.059423119630947,-0.1978467045892266
3,0.3820993059314421,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_004,control,pre,0.775468373276626,-0.3933690673451839
4,0.32787272811539925,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_008,control,pre,0.004556145235728448,0.3233165828796708
5,0.9514783729998978,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_009,repeated,pre,0.4085689510135429,0.5429094219863548
6,-1.794938303447944,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_006,repeated,pre,-1.0993802019944032,-0.6955581014535408
7,-1.8194997533999162,0,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_016,control,pre,-2.9236649057654964,1.1041651523655802
8,0.4316105291547864,1,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_005,repeated,repeated,0.886559440709983,-0.4549489115551966
9,0.209961448445631,1,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_011,repeated,repeated,-0.9813148074576067,1.1912762559032377
10,0.9514783729998978,1,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_009,repeated,repeated,0.3291114386565005,0.6223669343433973
11,0.02962655012716204,1,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_006,repeated,repeated,-0.822648865854359,0.8522754159815211
12,-0.30590040010960756,2,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_011,repeated,repeated,-0.6769352460146417,0.37103484590503416
13,-1.794938303447944,2,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_006,repeated,repeated,-0.5942396532167167,-1.2006986502312273
14,0.6261189061036371,2,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_009,repeated,repeated,0.5771982170502755,0.048920689053361555
15,0.4515357775251562,2,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_005,repeated,repeated,-0.01063792452533609,0.4621737020504923
16,0.5465865919734398,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_011,repeated,post,0.11888529310996818,0.42770129886347164
17,-0.9514464037815176,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_006,repeated,post,-1.8842410842421797,0.9327946804606622
18,1.520857440068352,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_005,repeated,post,1.1279209751111559,0.39293646495719625
19,-1.8791489889975637,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_016,control,post,0.26210808184131423,-2.141257070838878
20,1.03907515254889,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_012,control,post,1.4136193032413367,-0.37454415069244673
21,0.02962655012716204,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_008,control,post,0.4464295838607857,-0.41680303373362365
22,0.47699581710951783,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_009,repeated,post,-0.18225618789211423,0.6592520050016321
23,0.7039222568831783,3,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,hand_selected_004,control,post,0.6524213165230869,0.05150094036009145
0,0.23407729216868933,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_008,control,pre,0.13757523114397402,0.09650206102471531
1,-0.7972159684564006,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_006,control,pre,0.4823191869049515,-1.279535155361352
2,-3.1509331230887807,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_012,repeated,pre,-2.7194463452487065,-0.43148677784007416
3,0.35340047934845115,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_009,control,pre,-0.31800093550885483,0.671401414857306
4,0.8903548216573813,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_005,repeated,pre,-1.4194111888247036,2.309766010482085
5,0.15204260098260167,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_016,control,pre,0.7756486378320724,-0.6236060368494707
6,0.26200399555118564,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_004,repeated,pre,0.24683105391591942,0.015172941635266224
7,0.5359649557334868,0,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_011,repeated,pre,0.5898773609323827,-0.05391240519889595
8,0.8903548216573813,1,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_005,repeated,repeated,0.40337852028504423,0.4869763013723371
9,0.5287325094901419,1,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_011,repeated,repeated,0.8417356782435155,-0.31300316875337353
10,0.5287325094901419,1,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_004,repeated,repeated,0.5572582529127897,-0.028525743422647798
11,0.7462939005501071,1,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_012,repeated,repeated,0.42944955457579703,0.3168443459743101
12,-0.8468504034597469,2,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_011,repeated,repeated,0.8633200694237666,-1.7101704728835134
13,-0.5159541701041026,2,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_004,repeated,repeated,-1.0113691870182706,0.495415016914168
14,0.8903548216573813,2,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_012,repeated,repeated,-0.3917273952706115,1.2820822169279928
15,0.8903548216573813,2,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_005,repeated,repeated,-1.4791926767565229,2.369547498413904
16,0.8903548216573813,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_005,repeated,post,-2.1726821888905468,3.0630370105479283
17,-1.1942914484831728,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_012,repeated,post,0.18862595410400623,-1.382917402587179
18,0.39814667454086133,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_009,control,post,0.7546705497748619,-0.3565238752340006
19,0.11994206964891613,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_004,repeated,post,0.804872448362637,-0.6849303787137209
20,-1.8783160058730421,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_016,control,post,0.6779125743979014,-2.5562285802709437
21,0.8903548216573813,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_008,control,post,0.8156646439527626,0.07469017770461872
22,-0.9378468676325492,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_006,control,post,0.14873120860792405,-1.0865780762404733
23,0.11994206964891613,3,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,hand_selected_011,repeated,post,0.7939589921479033,-0.6740169224989871
0,-0.8066445724025577,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_012,repeated,pre,1.8278298270180962,-2.634474399420654
1,-3.0537819131268322,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_006,repeated,pre,-0.02559506333641003,-3.0281868497904223
2,0.47249514462510667,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_009,control,pre,0.44081078381995903,0.03168436080514764
3,0.47249514462510667,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_011,repeated,pre,0.1567600383673745,0.31573510625773216
4,0.10702665404577458,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_016,control,pre,0.7308363039358757,-0.6238096498901011
5,-2.355076861436045,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_004,repeated,pre,0.8362661818492583,-3.191343043285303
6,0.47249514462510667,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_008,control,pre,1.1355028129044789,-0.6630076682793722
7,0.47249514462510667,0,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_005,control,pre,-1.47646951074891,1.9489646553740168
8,0.47249514462510667,1,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_011,repeated,repeated,-0.3804717834439115,0.8529669280690182
9,0.47249514462510667,1,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_012,repeated,repeated,-0.06530241995313854,0.5377975645782452
10,0.47249514462510667,1,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_004,repeated,repeated,0.4225130364135042,0.04998210821160248
11,0.47249514462510667,1,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_006,repeated,repeated,1.3436241303438834,-0.8711289857187767
12,0.47249514462510667,2,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_004,repeated,repeated,-0.37997388555530054,0.8524690301804072
13,0.47249514462510667,2,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_012,repeated,repeated,-0.1480779439347199,0.6205730885598266
14,0.47249514462510667,2,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_011,repeated,repeated,-1.1039174155957174,1.576412560220824
15,-2.0857842894302214,2,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_006,repeated,repeated,-0.70808859414996,-1.3776956952802615
16,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_011,repeated,post,-1.7109794162846985,2.183474560909805
17,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_016,control,post,0.5072801519495296,-0.03478500732442291
18,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_012,repeated,post,-0.23396532972012013,0.7064604743452267
19,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_005,control,post,-1.0989384367096073,1.571433581334714
20,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_008,control,post,0.03128977043739852,0.44120537418770817
21,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_004,repeated,post,-1.099560809070371,1.5720559536954777
22,-0.31065162090203363,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_006,repeated,post,2.166898289162198,-2.4775499100642318
23,0.47249514462510667,3,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,hand_selected_009,control,post,-1.1682707176986913,1.640765862323798
0,-0.6362934202314562,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_008,control,pre,-0.612176089603968,-0.02411733062748822
1,-0.776314884641025,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_009,control,pre,-0.10423130916867834,-0.6720835754723467
2,-0.18350661955920478,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_011,repeated,pre,0.7552068012277291,-0.9387134207869339
3,1.8140822069360196,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_016,repeated,pre,0.7174522659841844,1.0966299409518352
4,0.7256595446360471,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_004,repeated,pre,0.23528087676681278,0.49037866786923434
5,-0.03555616970007507,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_012,control,pre,0.5938793037663836,-0.6294354734664587
6,-0.8499159108050306,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_006,control,pre,0.5364812649459395,-1.38639717575097
7,0.1804984554910354,0,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_005,repeated,pre,0.6029348195997062,-0.4224363641086708
8,0.8339319560690289,1,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_016,repeated,repeated,0.42823302183068446,0.40569893423834447
9,0.26421962275259053,1,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_004,repeated,repeated,-0.528586712680991,0.7928063354335815
10,1.1373117956230991,1,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_005,repeated,repeated,0.7522811730354249,0.3850306225876743
11,-0.7007769893674417,1,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_011,repeated,repeated,-2.861844853857686,2.1610678644902444
12,0.7665466263219244,2,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_016,repeated,repeated,0.7508880167533752,0.015658609568549142
13,1.3982608883863876,2,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_011,repeated,repeated,0.7015702843688189,0.6966906040175688
14,-0.05870487954197913,2,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_004,repeated,repeated,0.5371778430869644,-0.5958827226289435
15,0.3144523231095249,2,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_005,repeated,repeated,0.1140762802284963,0.20037604288102862
16,-3.4259518265451963,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_016,repeated,post,-0.6534135155526365,-2.7725383109925597
17,0.2532994705010839,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_009,control,post,0.7790297736507774,-0.5257303031496935
18,-0.07710513608298025,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_004,repeated,post,-0.8725569987190409,0.7954518626360607
19,-0.48927088260140755,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_008,control,post,0.38156228638202233,-0.8708331689834299
20,-0.0005202845339484715,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_005,repeated,post,0.8036886398430556,-0.8042089243770041
21,-0.9915978861707392,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_006,control,post,-1.8467911867563365,0.8551933005855973
22,0.18049845549103655,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_011,repeated,post,-2.047962953884301,2.2284614093753374
23,0.35675354446273155,3,8393-20a088d6-1640-4144-9c9b-1a4de630af05,hand_selected_012,control,post,0.8378209687532712,-0.4810674242905396
0,-2.224213771537541,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_012,control,pre,-0.3124470831951244,-1.911766688342417
1,0.05410591070847066,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_005,repeated,pre,0.5581026617373652,-0.5039967510288945
2,-1.4006093466819005,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_016,control,pre,0.7029499416284565,-2.103559288310357
3,0.0011330862096618625,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_006,repeated,pre,0.509527021989813,-0.5083939357801511
4,0.2438076236230926,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_004,repeated,pre,0.7244522368889423,-0.48064461326584973
5,0.05410591070847158,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_008,control,pre,0.7396993189827414,-0.6855934082742698
6,0.3602001133542984,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_011,repeated,pre,0.7007019743966784,-0.34050186104237995
7,1.0693087056840942,0,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_009,control,pre,0.7058820728003409,0.3634266328837533
8,0.13129488354959307,1,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_006,repeated,repeated,0.4695523003464552,-0.3382574167968621
9,-0.23749687558021032,1,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_005,repeated,repeated,0.7071526629748242,-0.9446495385550344
10,-2.1275546411204553,1,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_004,repeated,repeated,-3.4570600273354546,1.3295053862149993
11,-0.579946366200743,1,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_011,repeated,repeated,0.5290745631357092,-1.1090209293364524
12,0.694920024861179,2,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_005,repeated,repeated,-0.40295219870062404,1.097872223561803
13,-1.897059791664328,2,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_011,repeated,repeated,-2.1179557211358317,0.22089592947150383
14,0.5615519358676971,2,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_004,repeated,repeated,0.4896862677267283,0.07186566814096884
15,0.6949200248611799,2,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_006,repeated,repeated,-0.7721075132408748,1.4670275381020548
16,0.34775961173447756,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_012,control,post,0.19696183906693196,0.1507977726675456
17,1.0993732512653274,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_004,repeated,post,-0.09410104859546324,1.1934742998607906
18,-0.8644428661008772,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_005,repeated,post,-1.0184065316791675,0.15396366557829033
19,0.38179494635474276,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_006,repeated,post,0.4216608245390094,-0.03986587818426662
20,0.48067655009361787,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_016,control,post,0.7311961385842766,-0.2505195884906587
21,1.1525643703705892,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_011,repeated,post,-0.043961605556239354,1.1965259759268285
22,0.731562321282146,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_009,control,post,-0.5036220356019897,1.2351843568841359
23,1.2722443883574233,3,8397-be124375-c065-4d32-b13f-3c684ac930ea,hand_selected_008,control,post,0.5360139402425025,0.7362304481149208
0,-2.2775428116672893,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_012,control,pre,0.26960045910654035,-2.5471432707738297
1,0.7677513659944648,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_005,control,pre,-0.12209591952562951,0.8898472855200943
2,0.7677513659944648,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_009,control,pre,-0.28384867393773655,1.0516000399322014
3,0.7677513659944648,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_008,repeated,pre,0.40808809323122713,0.3596632727632377
4,-2.089561689589403,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_004,control,pre,-2.2755234757845173,0.18596178619511416
5,0.08382004949832587,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_011,repeated,pre,1.145853136138773,-1.062033086640447
6,-0.8736837935962681,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_016,repeated,pre,0.10383647705867123,-0.9775202706549394
7,-2.1405851370105435,0,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_006,repeated,pre,1.355038657343767,-3.4956237943543105
8,0.7677513659944648,1,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_011,repeated,repeated,0.5658296200075721,0.20192174598689272
9,0.7677513659944648,1,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_016,repeated,repeated,-0.27723014833872905,1.0449815143331938
10,-0.27882260203916176,1,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_008,repeated,repeated,1.3870281977389696,-1.6658507997781313
11,-0.4130769886090724,1,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_006,repeated,repeated,0.6505668038130465,-1.063643792422119
12,0.14958267608449408,2,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_006,repeated,repeated,1.1883721490778512,-1.038789472993357
13,0.7677513659944648,2,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_011,repeated,repeated,-1.3480273657054238,2.115778731699889
14,0.7677513659944648,2,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_008,repeated,repeated,-0.842111280144928,1.6098626461393928
15,0.7677513659944648,2,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_016,repeated,repeated,-0.23059962707299456,0.9983509930674593
16,0.6416934370716475,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_004,control,post,-0.7490507989952471,1.3907442360668947
17,0.7677513659944648,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_016,repeated,post,-1.159800508897287,1.9275518748917517
18,-0.9855998272047262,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_006,repeated,post,0.8311723281132355,-1.8167721553179617
19,0.7677513659944648,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_008,repeated,post,-0.8786134516303631,1.646364817624828
20,0.08382004949832587,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_011,repeated,post,0.9407791232604351,-0.8569590737621092
21,-0.839487227771461,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_005,control,post,-1.5503937999296222,0.7109065721581612
22,0.7677513659944648,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_012,control,post,-0.44600255111341974,1.2137539171078846
23,0.49417883939600965,3,8443-39606760-f554-4047-bbe2-fba6c5d88180,hand_selected_009,control,post,1.317132556185815,-0.8229537167898053
0,-0.20063552668881243,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_004,repeated,pre,0.8534852025976171,-1.0541207292864294
1,-1.4608158177206227,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_006,control,pre,-1.0473268554380455,-0.41348896228257725
2,-3.01370766956525,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_011,repeated,pre,-3.6325329079789044,0.6188252384136543
3,-0.5797141508203322,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_005,control,pre,-0.28160997104653573,-0.29810417977379644
4,-0.4621633274718574,0,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,hand_selected_016,repeated,pre,0.08213317230365907,-0.5442964997755164
